0.34800000000000003	0.0001121
0.34900000000000003	0.0001508
0.35000000000000003	0.0001583
0.35100000000000003	0.0001927
0.352	0.0002265
0.353	0.0002336
0.354	0.0002165
0.355	0.00023
0.356	0.0002783
0.357	0.0003291
0.358	0.0003812
0.359	0.0004237
0.36	0.0004536
0.361	0.0004996
0.362	0.000549
0.363	0.0006071
0.364	0.0006789
0.365	0.0007407
0.366	0.0007886
0.367	0.000832
0.368	0.0008641
0.369	0.0008897
0.37	0.0009077
0.371	0.0009264
0.372	0.0009365
0.373	0.000937
0.374	0.0009395
0.375	0.001
0.376	0.0009914
0.377	0.0009873
0.378	0.0009737
0.379	0.0009516
0.38	0.0009258
0.381	0.0009035
0.382	0.000873
0.383	0.0008389
0.384	0.0008059
0.385	0.000777
0.386	0.0007384
0.387	0.0007001
0.388	0.0006615
0.389	0.0006169
0.39	0.0005831
0.391	0.0005563
0.392	0.0005361
0.393	0.0005005
0.394	0.0004508
0.395	0.0003983
0.396	0.0003697
0.397	0.000379
0.398	0.0004003
0.399	0.0004145
0.4	0.0003953
0.401	0.0003424
0.402	0.0002973
0.403	0.0002853
0.404	0.0003305
0.405	0.0003981
0.406	0.0004674
0.40700000000000003	0.0005121
0.40800000000000003	0.0005376
0.40900000000000003	0.0005777
0.41000000000000003	0.0006905
0.41100000000000003	0.0009656
0.41200000000000003	0.001441
0.41300000000000003	0.002082
0.41400000000000003	0.002756
0.41500000000000004	0.003377
0.41600000000000004	0.003994
0.417	0.004842
0.418	0.006326
0.419	0.008848
0.42	0.01278
0.421	0.01821
0.422	0.02507
0.423	0.03332
0.424	0.04333
0.425	0.0563
0.426	0.07321
0.427	0.09461
0.428	0.1205
0.429	0.1501
0.43	0.1815
0.431	0.2125
0.432	0.2417
0.433	0.2704
0.434	0.2988
0.435	0.3282
0.436	0.3559
0.437	0.3811
0.438	0.402
0.439	0.4173
0.44	0.4278
0.441	0.436
0.442	0.4409
0.443	0.445
0.444	0.4487
0.445	0.4519
0.446	0.4553
0.447	0.4585
0.448	0.4617
0.449	0.4638
0.45	0.4648
0.451	0.4656
0.452	0.4669
0.453	0.4685
0.454	0.4725
0.455	0.4777
0.456	0.4843
0.457	0.4912
0.458	0.4966
0.459	0.5002
0.46	0.5023
0.461	0.5023
0.462	0.5015
0.463	0.501
0.464	0.5021
0.465	0.5042
0.466	0.5087
0.467	0.5149
0.468	0.5217
0.46900000000000003	0.5284
0.47000000000000003	0.5335
0.47100000000000003	0.5362
0.47200000000000003	0.5376
0.47300000000000003	0.5375
0.47400000000000003	0.5365
0.47500000000000003	0.536
0.47600000000000003	0.5375
0.47700000000000004	0.5403
0.47800000000000004	0.5456
0.47900000000000004	0.5522
0.48	0.5584
0.481	0.5652
0.482	0.5696
0.483	0.5729
0.484	0.5765
0.485	0.5786
0.486	0.5811
0.487	0.5837
0.488	0.5876
0.489	0.5918
0.49	0.5964
0.491	0.6012
0.492	0.6052
0.493	0.6076
0.494	0.6095
0.495	0.6103
0.496	0.611
0.497	0.612
0.498	0.6143
0.499	0.6183
0.5	0.6239
0.501	0.629
0.502	0.6341
0.503	0.6393
0.504	0.6431
0.505	0.6455
0.506	0.645
0.507	0.6435
0.508	0.6409
0.509	0.6371
0.51	0.634
0.511	0.6317
0.512	0.6314
0.513	0.6324
0.514	0.6354
0.515	0.6392
0.516	0.6431
0.517	0.6473
0.518	0.651
0.519	0.654
0.52	0.6556
0.521	0.6567
0.522	0.658
0.523	0.6594
0.524	0.6608
0.525	0.6629
0.526	0.6652
0.527	0.6672
0.528	0.6695
0.529	0.671
0.53	0.672
0.531	0.6719
0.532	0.6708
0.533	0.6697
0.534	0.668
0.535	0.6665
0.536	0.6663
0.537	0.6672
0.538	0.6692
0.539	0.6722
0.54	0.676
0.541	0.68
0.542	0.6833
0.543	0.6858
0.544	0.6875
0.545	0.6875
0.546	0.6868
0.547	0.6855
0.548	0.6834
0.549	0.6819
0.55	0.6809
0.551	0.681
0.552	0.6832
0.553	0.6865
0.554	0.6897
0.555	0.6928
0.556	0.6972
0.557	0.7006
0.558	0.7023
0.559	0.7033
0.56	0.7035
0.561	0.7033
0.562	0.7021
0.5630000000000001	0.7006
0.5640000000000001	0.6997
0.5650000000000001	0.6998
0.5660000000000001	0.7
0.5670000000000001	0.7022
0.5680000000000001	0.7049
0.5690000000000001	0.7072
0.5700000000000001	0.7101
0.5710000000000001	0.7128
0.5720000000000001	0.715
0.5730000000000001	0.7157
0.5740000000000001	0.7153
0.5750000000000001	0.7145
0.5760000000000001	0.713
0.577	0.7115
0.578	0.7094
0.579	0.7076
0.58	0.7069
0.581	0.7071
0.582	0.7087
0.583	0.7112
0.584	0.7145
0.585	0.7177
0.586	0.7208
0.587	0.723
0.588	0.7244
0.589	0.725
0.59	0.7242
0.591	0.722
0.592	0.7189
0.593	0.7159
0.594	0.7131
0.595	0.7106
0.596	0.7088
0.597	0.7081
0.598	0.7084
0.599	0.7102
0.6	0.7135
0.601	0.7155
0.602	0.717
0.603	0.7188
0.604	0.7208
0.605	0.7214
0.606	0.7208
0.607	0.7185
0.608	0.7148
0.609	0.7106
0.61	0.7058
0.611	0.7003
0.612	0.6954
0.613	0.6904
0.614	0.686
0.615	0.6836
0.616	0.6815
0.617	0.6814
0.618	0.6812
0.619	0.6833
0.62	0.6855
0.621	0.6883
0.622	0.691
0.623	0.6936
0.624	0.695
0.625	0.6964
0.626	0.6967
0.627	0.6954
0.628	0.6932
0.629	0.6904
0.63	0.687
0.631	0.683
0.632	0.6798
0.633	0.6766
0.634	0.6729
0.635	0.6708
0.636	0.6686
0.637	0.6673
0.638	0.6672
0.639	0.6671
0.64	0.6679
0.641	0.6691
0.642	0.6703
0.643	0.6714
0.644	0.6727
0.645	0.673
0.646	0.674
0.647	0.6735
0.648	0.6727
0.649	0.6711
0.65	0.6701
0.651	0.6683
0.652	0.6674
0.653	0.6656
0.654	0.6638
0.655	0.6622
0.656	0.6608
0.657	0.6588
0.658	0.6584
0.659	0.6579
0.66	0.6568
0.661	0.6566
0.662	0.656
0.663	0.6558
0.664	0.6554
0.665	0.6556
0.666	0.6549
0.667	0.6559
0.668	0.6543
0.669	0.6539
0.67	0.6531
0.671	0.6529
0.672	0.6519
0.673	0.6511
0.674	0.6503
0.675	0.6491
0.676	0.6468
0.677	0.6465
0.678	0.645
0.679	0.6444
0.68	0.642
0.681	0.6407
0.682	0.64
0.683	0.6373
0.684	0.6355
0.685	0.6335
0.686	0.6318
0.687	0.6296
0.6880000000000001	0.6276
0.6890000000000001	0.6254
0.6900000000000001	0.6242
0.6910000000000001	0.6229
0.6920000000000001	0.621
0.6930000000000001	0.6197
0.6940000000000001	0.6185
0.6950000000000001	0.6172
0.6960000000000001	0.6172
0.6970000000000001	0.6163
0.6980000000000001	0.6157
0.6990000000000001	0.6165
0.7000000000000001	0.6159
0.7010000000000001	0.615
0.7020000000000001	0.6135
0.7030000000000001	0.6129
0.704	0.611
0.705	0.6104
0.706	0.6093
0.707	0.607
0.708	0.6065
0.709	0.6039
0.71	0.6025
0.711	0.6002
0.712	0.5968
0.713	0.5959
0.714	0.5933
0.715	0.5907
0.716	0.5889
0.717	0.586
0.718	0.584
0.719	0.582
0.72	0.5814
0.721	0.5784
0.722	0.5771
0.723	0.5762
0.724	0.5748
0.725	0.574
0.726	0.5725
0.727	0.5708
0.728	0.5706
0.729	0.5689
0.73	0.567
0.731	0.5666
0.732	0.5645
0.733	0.5638
0.734	0.5642
0.735	0.5613
0.736	0.5603
0.737	0.5595
0.738	0.5592
0.739	0.5582
0.74	0.5562
0.741	0.5549
0.742	0.5532
0.743	0.5523
0.744	0.5502
0.745	0.5486
0.746	0.5471
0.747	0.546
0.748	0.5439
0.749	0.5428
0.75	0.5412
0.751	0.5383
0.752	0.537
0.753	0.5359
0.754	0.5334
0.755	0.5321
0.756	0.5311
0.757	0.5284
0.758	0.5266
0.759	0.5247
0.76	0.5228
0.761	0.5207
0.762	0.5202
0.763	0.5172
0.764	0.515
0.765	0.5134
0.766	0.5113
0.767	0.5087
0.768	0.5053
0.769	0.5044
0.77	0.5022
0.771	0.5003
0.772	0.4982
0.773	0.4957
0.774	0.4934
0.775	0.4905
0.776	0.4892
0.777	0.4885
0.778	0.487
0.779	0.4855
0.78	0.4841
0.781	0.4836
0.782	0.4821
0.783	0.4801
0.784	0.4802
0.785	0.4793
0.786	0.4783
0.787	0.4772
0.788	0.4758
0.789	0.4763
0.79	0.4761
0.791	0.4743
0.792	0.4727
0.793	0.4715
0.794	0.4707
0.795	0.4688
0.796	0.4674
0.797	0.4652
0.798	0.4619
0.799	0.469
0.8	0.4681
0.801	0.4646
0.802	0.4612
0.803	0.4588
0.804	0.4558
0.805	0.4524
0.806	0.4494
0.807	0.4471
0.808	0.4446
0.809	0.4423
0.81	0.4395
0.811	0.4377
0.812	0.4357
0.8130000000000001	0.4334
0.8140000000000001	0.4308
0.8150000000000001	0.4288
0.8160000000000001	0.4273
0.8170000000000001	0.425
0.8180000000000001	0.4219
0.8190000000000001	0.4195
0.8200000000000001	0.4156
0.8210000000000001	0.4133
0.8220000000000001	0.4101
0.8230000000000001	0.4069
0.8240000000000001	0.4028
0.8250000000000001	0.4003
0.8260000000000001	0.3979
0.8270000000000001	0.3943
0.8280000000000001	0.3911
0.8290000000000001	0.3872
0.8300000000000001	0.383
0.8310000000000001	0.3795
0.8320000000000001	0.3762
0.833	0.3725
0.834	0.3684
0.835	0.3646
0.836	0.3611
0.837	0.3587
0.838	0.3561
0.839	0.3539
0.84	0.352
0.841	0.3492
0.842	0.3473
0.843	0.3452
0.844	0.3434
0.845	0.341
0.846	0.3393
0.847	0.3377
0.848	0.3344
0.849	0.3329
0.85	0.3322
0.851	0.3307
0.852	0.3284
0.853	0.3272
0.854	0.3256
0.855	0.3236
0.856	0.3224
0.857	0.3211
0.858	0.3182
0.859	0.3181
0.86	0.3155
0.861	0.3127
0.862	0.3107
0.863	0.3087
0.864	0.3067
0.865	0.3046
0.866	0.3027
0.867	0.3009
0.868	0.2989
0.869	0.2968
0.87	0.2948
0.871	0.2925
0.872	0.2897
0.873	0.2865
0.874	0.283
0.875	0.2786
0.876	0.2736
0.877	0.2673
0.878	0.2605
0.879	0.2523
0.88	0.2434
0.881	0.2332
0.882	0.2222
0.883	0.2101
0.884	0.1972
0.885	0.1838
0.886	0.1695
0.887	0.1554
0.888	0.141
0.889	0.1262
0.89	0.1125
0.891	0.09869
0.892	0.08603
0.893	0.07401
0.894	0.06322
0.895	0.0534
0.896	0.04464
0.897	0.03715
0.898	0.03064
0.899	0.02485
0.9	0.02032
0.901	0.0166
0.902	0.01346
